district,segment_id,point_id,point_code,su_id,su_date,su_date_year,su_date_month,su_date_day,start_time,start_time_hour,start_time_minute,dist_point,dist_m,imp_type,imp_type_qualifier,imp_list,imp_list_qualifier,wp_gps,coord_obs,coord_obs_srs,coord_obs_x,coord_obs_y,point_obs,not_obs,not_obs_qualifier,point_loc,lc_cat1,lc_group1,lc_code1,lc_code1_qualifier,lc_pct1,lc_sea1,lc_sea1_qualifier,lc_cat2,lc_group2,lc_code2,lc_code2_qualifier,lc_pct2,lc_sea2,lc_sea2_qualifier,lc_cat3,lc_group3,lc_code3,lc_code3_qualifier,lc_pct3,lc_sea3,lc_sea3_qualifier,pct_check,harvest,harvest_qualifier,d_harv,irrig,lc_remark,photo,remarks,entry_loc,entry_loc_qualifier,end_time
56,1825,4,56-1825-4,C2,10/11/2016,2016,11,10,14:26,14,26,gt2m,102,1,,12,,97,SRID=EPSG:4326;POINT(85.787657 27.479626),EPSG:4326,85.78765672,27.47962569,1,2,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2444_37.jpg,,1,,14:29
56,1872,1,56-1872-1,C2,20/11/2016,2016,11,20,14:37,14,37,lt2m,1,,,,,196,SRID=EPSG:4326;POINT(85.660684 27.484386),EPSG:4326,85.66068353,27.48438567,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,05/10/2016,0,,5085_37.jpg,,1,,14:38
56,1872,2,56-1872-2,C1,20/11/2016,2016,11,20,13:58,13,58,gt2m,148,1,,11,,186,SRID=EPSG:4326;POINT(85.662169 27.483149),EPSG:4326,85.66216931,27.48314852,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,5299_37.jpg,,1,,14:01
56,1872,3,56-1872-3,C2,20/11/2016,2016,11,20,14:01,14,1,lt2m,1,,,,,194,SRID=EPSG:4326;POINT(85.660601 27.483250),EPSG:4326,85.66060126,27.48325005,1,,,2,B,B7,B715,,60,2,,B,B6,B605,,40,2,,,,,,,,,100,1,,15/09/2016,0,,5044_37.jpg,,1,,14:05
56,1872,4,56-1872-4,C1,20/11/2016,2016,11,20,13:56,13,56,lt2m,5,,,,,185,SRID=EPSG:4326;POINT(85.662291 27.483203),EPSG:4326,85.6622913,27.48320319,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,5259_37.jpg,,1,,13:57
56,1898,1,56-1898-1,C1,10/11/2016,2016,11,10,14:59,14,59,gt2m,700,1,,12,,90,SRID=EPSG:4326;POINT(85.787348 27.480026),EPSG:4326,85.78734774,27.48002607,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2553_37.jpg,,1,,15:01
56,1898,2,56-1898-2,C1,10/11/2016,2016,11,10,15:02,15,2,gt2m,800,1,,13,,91,SRID=EPSG:4326;POINT(85.787266 27.479966),EPSG:4326,85.78726637,27.47996605,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2593_37.jpg,,1,,15:04
56,1898,3,56-1898-3,C2,10/11/2016,2016,11,10,15:00,15,0,gt2m,685,1,,13,,99,SRID=EPSG:4326;POINT(85.787421 27.480003),EPSG:4326,85.78742092,27.48000329,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2485_37.jpg,,1,,15:03
56,1898,4,56-1898-4,C2,10/11/2016,2016,11,10,15:03,15,3,gt2m,796,1,,13,,100,SRID=EPSG:4326;POINT(85.787435 27.479957),EPSG:4326,85.78743513,27.47995689,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2525_37.jpg,,1,,15:07
56,2044,1,56-2044-1,A1,01/12/2016,2016,12,1,10:35,10,35,lt2m,1,,,,,299,SRID=EPSG:4326;POINT(85.447835 27.495895),EPSG:4326,85.44783476,27.49589499,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,05/02/2017,0,,4465_37.jpg,,1,,10:39
56,2044,2,56-2044-2,A1,01/12/2016,2016,12,1,10:54,10,54,lt2m,0.19,,,,,300,SRID=EPSG:4326;POINT(85.449410 27.495871),EPSG:4326,85.4494104,27.49587069,1,,,3,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,"Before arable land, now road is constructed",4505_37.jpg,,1,,10:58
56,2044,3,56-2044-3,A2,01/12/2016,2016,12,1,10:55,10,55,lt2m,1,,,,,287,SRID=EPSG:4326;POINT(85.447892 27.494549),EPSG:4326,85.4478916,27.49454853,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,15/02/2017,0,,,,1,,10:59
56,2044,4,56-2044-4,A2,01/12/2016,2016,12,1,11:20,11,20,gt2m,10,1,,16,,,SRID=EPSG:4326;POINT(85.449366 27.494702),EPSG:4326,85.44936603,27.49470219,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,,,1,,11:23
56,2097,1,56-2097-1,C2,17/11/2016,2016,11,17,16:47,16,47,lt2m,1,,,,,161,SRID=EPSG:4326;POINT(85.715918 27.498678),EPSG:4326,85.71591766,27.49867797,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,15/10/2016,1,,4274_37.jpg,,1,,16:51
56,2097,2,56-2097-2,C1,17/11/2016,2016,11,17,16:43,16,43,lt2m,4,,,,,155,SRID=EPSG:4326;POINT(85.717665 27.498872),EPSG:4326,85.71766463,27.49887158,1,,,2,O,D,D20,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4369_37.jpg,,1,,16:44
56,2097,3,56-2097-3,C2,17/11/2016,2016,11,17,16:34,16,34,lt2m,1,,,,,160,SRID=EPSG:4326;POINT(85.715877 27.497364),EPSG:4326,85.71587679,27.49736441,1,,,2,O,G,G00,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4234_37.jpg,,1,,16:37
56,2097,4,56-2097-4,C1,17/11/2016,2016,11,17,16:52,16,52,lt2m,3,,,,,156,SRID=EPSG:4326;POINT(85.717633 27.497423),EPSG:4326,85.71763303,27.49742251,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,17/10/2016,1,,4409_37.jpg,,1,,16:54
56,2213,1,56-2213-1,C1,16/11/2016,2016,11,16,16:40,16,40,gt2m,15,2,,26,,137,SRID=EPSG:4326;POINT(85.594627 27.506400),EPSG:4326,85.59462661,27.50640046,1,,,2,B,B1,B110,phapar,100,2,,,,,,,,,,,,,,,,100,2,,16/12/2016,0,,3885_37.jpg,,1,,16:41
56,2213,2,56-2213-2,C1,16/11/2016,2016,11,16,16:31,16,31,lt2m,2,,,,,136,SRID=EPSG:4326;POINT(85.596143 27.506554),EPSG:4326,85.59614328,27.50655389,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3845_37.jpg,,1,,16:32
56,2213,3,56-2213-3,C2,16/11/2016,2016,11,16,16:58,16,58,lt2m,2,,,,,145,SRID=EPSG:4326;POINT(85.594520 27.505162),EPSG:4326,85.59452021,27.50516198,1,,,2,O,A,A11,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3748_37.jpg,,1,,17:01
56,2213,4,56-2213-4,C2,16/11/2016,2016,11,16,16:32,16,32,lt2m,2,,,,,143,SRID=EPSG:4326;POINT(85.596046 27.505189),EPSG:4326,85.59604554,27.50518881,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,15/09/2016,0,,3707_37.jpg,,1,,16:36
56,2218,1,56-2218-1,C2,17/11/2016,2016,11,17,08:19,8,19,lt2m,1,,,,,147,SRID=EPSG:4326;POINT(85.619850 27.506792),EPSG:4326,85.61984964,27.5067916,1,,,2,B,B4,B401,,100,1,,,,,,,,,,,,,,,,100,2,,05/01/2016,0,,3870_37.jpg,,1,,08:22
56,2218,2,56-2218-2,C2,17/11/2016,2016,11,17,08:31,8,31,lt2m,2,,,,,148,SRID=EPSG:4326;POINT(85.621347 27.506712),EPSG:4326,85.62134701,27.50671165,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3910_37.jpg,,1,,08:33
56,2218,3,56-2218-3,C1,17/11/2016,2016,11,17,08:13,8,13,lt2m,2,,,,,142,SRID=EPSG:4326;POINT(85.619810 27.505391),EPSG:4326,85.61980963,27.50539106,1,,,2,B,B2,B206,,60,2,,B,B4,B401,,40,2,,,,,,,,,100,9,harvesting,17/11/2016,0,,,,1,,08:16
56,2218,4,56-2218-4,C1,17/11/2016,2016,11,17,08:31,8,31,gt2m,45,1,,11,,144,SRID=EPSG:4326;POINT(85.620987 27.505466),EPSG:4326,85.62098735,27.50546645,1,,,2,O,F,F01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4048_37.jpg,,1,,08:33
56,2274,1,56-2274-1,C2,25/11/2016,2016,11,25,13:19,13,19,lt2m,2,,,,,208,SRID=null;POINT(null null),,,,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,83_37.jpg,,1,,13:21
56,2274,2,56-2274-2,C1,25/11/2016,2016,11,25,13:14,13,14,lt2m,2,,,,,203,SRID=EPSG:4326;POINT(85.545339 27.510547),EPSG:4326,85.54533918,27.51054726,1,,,2,B,B4,B401,,100,2,,,,,,,,,,,,,,,,100,2,,06/12/2016,0,,5825_37.jpg,,1,,13:16
56,2274,3,56-2274-3,C2,25/11/2016,2016,11,25,13:33,13,33,lt2m,1,,,,,209,SRID=null;POINT(null null),,,,1,,,4,O,E,E01,,90,,,O,E,E01,,10,,,,,,,,,,100,,,null/null/null,,,123_37.jpg,,1,,13:37
56,2274,4,56-2274-4,C2,25/11/2016,2016,11,25,13:51,13,51,lt2m,1,,,,,211,SRID=null;POINT(null null),,,,1,,,3,B,B3,B305,,60,3,,B,B6,B605,,40,3,,,,,,,,,100,2,,25/12/2016,0,,163_37.jpg,,1,,13:55
56,2284,1,56-2284-1,C2,16/11/2016,2016,11,16,17:44,17,44,lt2m,2,,,,,,SRID=EPSG:4326;POINT(85.594519 27.511067),EPSG:4326,85.5945191,27.51106691,1,,,4,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3789_37.jpg,,1,,17:46
56,2284,2,56-2284-2,C2,16/11/2016,2016,11,16,17:57,17,57,lt2m,2,,,,,145,SRID=EPSG:4326;POINT(85.595973 27.511090),EPSG:4326,85.59597339,27.51108975,1,,,2,B,B1,B104,,100,3,,,,,,,,,,,,,,,,100,2,,15/02/2016,1,,3829_37.jpg,,1,,17:58
56,2284,3,56-2284-3,C1,16/11/2016,2016,11,16,17:23,17,23,lt2m,1,,,,,140,SRID=EPSG:4326;POINT(85.594413 27.509639),EPSG:4326,85.59441274,27.50963864,1,,,2,B,B1,B104,,100,3,,,,,,,,,,,,,,,,100,2,,16/02/2016,2,,3926_37.jpg,,1,,17:28
56,2284,4,56-2284-4,C1,16/11/2016,2016,11,16,17:33,17,33,gt2m,124,1,,11,,139,SRID=EPSG:4326;POINT(85.594605 27.509580),EPSG:4326,85.59460506,27.50957987,1,,,2,O,H,H03,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3966_37.jpg,,1,,17:39
56,2307,1,56-2307-1,C2,17/11/2016,2016,11,17,16:04,16,4,gt2m,83,1,,12,,158,SRID=EPSG:4326;POINT(85.711708 27.511941),EPSG:4326,85.71170826,27.51194073,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4153_37.jpg,,1,,16:06
56,2307,2,56-2307-2,C2,17/11/2016,2016,11,17,16:09,16,9,gt2m,6,1,,11,,159,SRID=EPSG:4326;POINT(85.712339 27.512215),EPSG:4326,85.71233879,27.51221497,1,,,2,O,E,E01,,90,,,O,E,E01,,10,,,,,,,,,,100,,,null/null/null,,,4193_37.jpg,,1,,16:11
56,2307,3,56-2307-3,C1,17/11/2016,2016,11,17,16:11,16,11,gt2m,49,1,,12,,154,SRID=EPSG:4326;POINT(85.711375 27.510686),EPSG:4326,85.71137476,27.51068627,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4329_37.jpg,,1,,16:12
56,2307,4,56-2307-4,C1,17/11/2016,2016,11,17,16:04,16,4,lt2m,2,,,,,153,SRID=EPSG:4326;POINT(85.712451 27.510918),EPSG:4326,85.71245113,27.51091788,1,,,4,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4289_37.jpg,,1,,16:06
56,2310,1,56-2310-1,C2,10/11/2016,2016,11,10,10:09,10,9,gt2m,475,1,,12,,95,SRID=EPSG:4326;POINT(85.730150 27.510126),EPSG:4326,85.73014958,27.51012636,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2363_37.jpg,,1,,10:10
56,2310,2,56-2310-2,C1,10/11/2016,2016,11,10,10:00,10,0,gt2m,350,1,,12,,86,SRID=EPSG:4326;POINT(85.730220 27.510208),EPSG:4326,85.73021964,27.51020842,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2431_37.jpg,Steep slope grassland,1,,10:02
56,2310,3,56-2310-3,C2,10/11/2016,2016,11,10,10:04,10,4,gt2m,415,1,,12,,94,SRID=EPSG:4326;POINT(85.730028 27.510068),EPSG:4326,85.73002814,27.51006827,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2323_37.jpg,,1,,10:08
56,2310,4,56-2310-4,C1,10/11/2016,2016,11,10,09:58,9,58,gt2m,270,1,,12,,85,SRID=EPSG:4326;POINT(85.730120 27.510313),EPSG:4326,85.73012029,27.51031284,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2391_37.jpg,Steep slopy grassland,1,,09:59
56,2312,1,56-2312-1,C1,10/11/2016,2016,11,10,08:12,8,12,lt2m,2,,,,,81,SRID=EPSG:4326;POINT(85.736251 27.512516),EPSG:4326,85.73625102,27.51251636,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,10/01/2016,0,,2310_37.jpg,,1,,08:15
56,2312,2,56-2312-2,C2,10/11/2016,2016,11,10,08:07,8,7,lt2m,2,,,,,90,SRID=EPSG:4326;POINT(85.737645 27.512453),EPSG:4326,85.73764462,27.51245349,1,,,2,B,B1,B106,,70,2,,B,B2,B210,,30,2,,,,,,,,,100,1,,05/10/2016,0,,2242_37.jpg,,1,,08:13
56,2312,3,56-2312-3,C1,10/11/2016,2016,11,10,08:49,8,49,lt2m,5,1,,11,,84,SRID=EPSG:4326;POINT(85.736089 27.511011),EPSG:4326,85.73608897,27.51101148,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2351_37.jpg,,1,,08:52
56,2312,4,56-2312-4,C2,10/11/2016,2016,11,10,08:55,8,55,gt2m,3,1,,11,,93,SRID=EPSG:4326;POINT(85.737774 27.510929),EPSG:4326,85.73777449,27.51092856,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2283_37.jpg,,1,,09:00
56,2315,1,56-2315-1,C2,09/11/2016,2016,11,9,16:42,16,42,lt2m,2,,,,,87,SRID=EPSG:4326;POINT(85.751355 27.512546),EPSG:4326,85.75135547,27.51254634,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,09/11/2016,0,,2201_37.jpg,,1,,16:45
56,2315,2,56-2315-2,C1,09/11/2016,2016,11,9,17:13,17,13,lt2m,2,,,,,79,SRID=EPSG:4326;POINT(85.752836 27.512586),EPSG:4326,85.75283647,27.51258556,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2269_37.jpg,,1,,17:14
56,2315,3,56-2315-3,C1,09/11/2016,2016,11,9,16:49,16,49,gt2m,40,1,,12,,77,SRID=EPSG:4326;POINT(85.750865 27.511512),EPSG:4326,85.75086496,27.51151249,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Steep slope without road,2189_37.jpg,,1,,16:51
56,2315,4,56-2315-4,C1,09/11/2016,2016,11,9,17:01,17,1,lt2m,4,,,,,78,SRID=EPSG:4326;POINT(85.752955 27.511176),EPSG:4326,85.75295523,27.51117637,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,09/10/2016,0,,2229_37.jpg,,1,,17:03
56,2350,1,56-2350-1,C2,25/11/2016,2016,11,25,15:07,15,7,lt2m,1,,,,,213,SRID=null;POINT(null null),,,,1,,,2,B,B1,B104,,50,3,,B,B4,B401,,50,3,,,,,,,,,100,2,,25/02/2016,0,,204_37.jpg,,1,,15:10
56,2350,2,56-2350-2,C1,25/11/2016,2016,11,25,15:31,15,31,gt2m,10,1,,17,,207,SRID=EPSG:4326;POINT(85.560401 27.515300),EPSG:4326,85.56040058,27.51530018,1,,,2,O,A,A11,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,5946_37.jpg,,1,,15:33
56,2350,3,56-2350-3,C1,25/11/2016,2016,11,25,15:02,15,2,gt2m,8,1,,12,,205,SRID=EPSG:4326;POINT(85.558832 27.513920),EPSG:4326,85.55883225,27.51391975,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,5866_37.jpg,,1,,15:04
56,2350,4,56-2350-4,C1,25/11/2016,2016,11,25,15:13,15,13,lt2m,3,,,,,206,SRID=EPSG:4326;POINT(85.560610 27.513810),EPSG:4326,85.56061019,27.5138101,1,,,2,O,F,F01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,5906_37.jpg,,1,,15:18
56,2353,1,56-2353-1,C2,25/11/2016,2016,11,25,16:45,16,45,gt2m,6,2,,26,,215,SRID=null;POINT(null null),,,,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,25/01/2016,0,,245_37.jpg,,1,,16:47
56,2353,2,56-2353-2,C2,25/11/2016,2016,11,25,17:02,17,2,lt2m,1,,,,,216,SRID=null;POINT(null null),,,,1,,,2,B,B6,B603,,100,3,,,,,,,,,,,,,,,,100,2,,25/01/2017,0,,285_37.jpg,,1,,17:03
56,2353,3,56-2353-3,C1,25/11/2016,2016,11,25,16:45,16,45,lt2m,1,,,,,208,SRID=EPSG:4326;POINT(85.574217 27.514002),EPSG:4326,85.57421746,27.51400208,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,5986_37.jpg,,1,,16:47
56,2353,4,56-2353-4,C1,25/11/2016,2016,11,25,16:55,16,55,lt2m,1,,,,,209,SRID=EPSG:4326;POINT(85.575615 27.513963),EPSG:4326,85.5756154,27.51396252,1,,,2,B,B4,B401,,55,2,,B,B1,B104,,45,2,,,,,,,,,100,2,,25/12/2016,2,,6026_37.jpg,,1,,16:57
56,2361,1,56-2361-1,C1,16/11/2016,2016,11,16,14:00,14,0,lt2m,2,,,,,133,SRID=EPSG:4326;POINT(85.614542 27.515745),EPSG:4326,85.61454219,27.51574507,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3764_37.jpg,,1,,14:02
56,2361,2,56-2361-2,C1,16/11/2016,2016,11,16,14:09,14,9,lt2m,1,,,,,134,SRID=EPSG:4326;POINT(85.616153 27.515728),EPSG:4326,85.61615279,27.51572849,1,,,2,B,B1,B106,,70,2,,B,B2,B206,,15,2,,B,B7,B709,,15,2,,100,1,,16/10/2016,0,,3804_37.jpg,,1,,14:13
56,2361,3,56-2361-3,C2,16/11/2016,2016,11,16,14:37,14,37,lt2m,2,,,,,141,SRID=EPSG:4326;POINT(85.614638 27.514426),EPSG:4326,85.61463801,27.51442567,1,,,2,B,B1,B106,,50,2,,B,B2,B210,,50,2,,,,,,,,,100,1,,05/10/2016,0,,3666_37.jpg,,1,,14:39
56,2361,4,56-2361-4,C2,16/11/2016,2016,11,16,14:07,14,7,lt2m,1,,,,,139,SRID=EPSG:4326;POINT(85.616175 27.514447),EPSG:4326,85.61617481,27.51444667,1,,,2,B,B1,B105,,75,2,,B,B2,B207,,25,2,,,,,,,,,100,1,,05/10/2016,0,,3625_37.jpg,,1,,14:09
56,2363,1,56-2363-1,C2,16/11/2016,2016,11,16,13:11,13,11,gt2m,5,2,,21,,138,SRID=EPSG:4326;POINT(85.624680 27.515830),EPSG:4326,85.62468043,27.51582985,1,,,2,O,H,H01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3584_37.jpg,,1,,13:14
56,2363,2,56-2363-2,C1,16/11/2016,2016,11,16,13:12,13,12,gt2m,55,1,,11,,131,SRID=EPSG:4326;POINT(85.625698 27.515988),EPSG:4326,85.62569762,27.51598765,1,,,2,O,H,H02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Rosi khola,3724_37.jpg,,1,,13:14
56,2363,3,56-2363-3,C1,17/11/2016,2016,11,17,09:12,9,12,lt2m,1,,,,,145,SRID=EPSG:4326;POINT(85.624757 27.514486),EPSG:4326,85.62475734,27.51448609,1,,,2,B,B1,B104,,100,3,,,,,,,,,,,,,,,,100,2,,17/03/2016,2,,,,1,,09:13
56,2363,4,56-2363-4,C2,17/11/2016,2016,11,17,09:15,9,15,lt2m,2,,,,,150,SRID=EPSG:4326;POINT(85.626379 27.514517),EPSG:4326,85.62637897,27.5145171,1,,,2,O,G,G00,,100,,,O,F,,,,,,,,,,,,,100,,,null/null/null,,,3951_37.jpg,,1,,09:18
56,2375,1,56-2375-1,C2,20/11/2016,2016,11,20,10:09,10,9,lt2m,1,,,,,192,SRID=EPSG:4326;POINT(85.685409 27.516495),EPSG:4326,85.68540905,27.51649524,1,,,2,B,B1,B106,,60,2,,B,B7,B709,,40,2,,,,,,,,,100,1,,05/10/2016,0,,5003_37.jpg,,1,,10:12
56,2375,2,56-2375-2,C2,20/11/2016,2016,11,20,09:43,9,43,lt2m,2,,,,,190,SRID=EPSG:4326;POINT(85.687023 27.516399),EPSG:4326,85.68702306,27.51639861,1,,,2,B,B4,B401,,60,3,,B,B2,B210,,40,3,,,,,,,,,100,2,,05/02/2016,0,,4962_37.jpg,,1,,09:45
56,2375,3,56-2375-3,C1,20/11/2016,2016,11,20,09:55,9,55,lt2m,1,,,,,183,SRID=EPSG:4326;POINT(85.685345 27.515158),EPSG:4326,85.68534527,27.51515758,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,0,,5218_37.jpg,,1,,09:56
56,2375,4,56-2375-4,C1,20/11/2016,2016,11,20,09:29,9,29,lt2m,1,,,,,182,SRID=EPSG:4326;POINT(85.687001 27.514994),EPSG:4326,85.68700064,27.51499391,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Road,5178_37.jpg,,1,,09:31
56,2387,1,56-2387-1,C1,09/11/2016,2016,11,9,15:44,15,44,gt2m,160,1,,11,,76,SRID=EPSG:4326;POINT(85.744476 27.516865),EPSG:4326,85.7444761,27.51686523,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2149_37.jpg,Jungle without road,1,,15:45
56,2387,2,56-2387-2,C2,09/11/2016,2016,11,9,15:55,15,55,gt2m,17,1,,12,,85,SRID=EPSG:4326;POINT(85.747654 27.516408),EPSG:4326,85.74765375,27.51640769,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2121_37.jpg,,1,,15:58
56,2387,3,56-2387-3,C2,09/11/2016,2016,11,9,15:41,15,41,gt2m,17,1,,12,,84,SRID=EPSG:4326;POINT(85.746217 27.515515),EPSG:4326,85.74621688,27.51551476,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2081_37.jpg,,1,,15:44
56,2387,4,56-2387-4,C2,09/11/2016,2016,11,9,16:10,16,10,lt2m,1,,,,,86,SRID=EPSG:4326;POINT(85.747831 27.515616),EPSG:4326,85.74783122,27.5156159,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,05/10/2016,0,,2161_37.jpg,,1,,16:14
56,2391,1,56-2391-1,C2,11/11/2016,2016,11,11,12:50,12,50,lt2m,2,,,,,108,SRID=EPSG:4326;POINT(85.766553 27.517061),EPSG:4326,85.76655253,27.51706148,1,,,2,O,D,D20,,75,,,O,D,D20,,25,,,,,,,,,,100,,,null/null/null,,,2770_37.jpg,,1,,12:52
56,2391,2,56-2391-2,C1,11/11/2016,2016,11,11,12:25,12,25,lt2m,1,,,,,100,SRID=EPSG:4326;POINT(85.767949 27.517272),EPSG:4326,85.76794877,27.51727209,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Permanent Fellow,2836_37.jpg,,1,,12:27
56,2391,3,56-2391-3,C2,11/11/2016,2016,11,11,12:15,12,15,gt2m,7,1,,12,,107,SRID=EPSG:4326;POINT(85.766504 27.515582),EPSG:4326,85.76650446,27.51558181,1,,,2,O,E,E01,,91,,,O,E,E01,,9,,,,,,,,,,100,,,null/null/null,,,2729_37.jpg,,1,,12:18
56,2391,4,56-2391-4,C1,11/11/2016,2016,11,11,12:16,12,16,lt2m,2,,,,,99,SRID=EPSG:4326;POINT(85.767641 27.515757),EPSG:4326,85.76764124,27.51575709,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Open area near MANA,2796_37.jpg,,1,,12:18
56,2411,1,56-2411-1,C2,26/11/2016,2016,11,26,12:39,12,39,lt2m,1,,,,,223,SRID=null;POINT(null null),,,,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,15/09/2016,0,,448_37.jpg,,1,,12:41
56,2411,2,56-2411-2,C2,26/11/2016,2016,11,26,12:20,12,20,lt2m,0,,,,,221,SRID=null;POINT(null null),,,,1,,,2,B,B1,B104,,100,3,,,,,,,,,,,,,,,,100,2,,05/03/2017,0,,407_37.jpg,,1,,12:24
56,2411,3,56-2411-3,C1,26/11/2016,2016,11,26,12:49,12,49,lt2m,3,,,,,216,SRID=EPSG:4326;POINT(85.493165 27.517681),EPSG:4326,85.49316501,27.51768141,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,26/02/2016,0,,125_37.jpg,,1,,12:51
56,2411,4,56-2411-4,C1,26/11/2016,2016,11,26,12:24,12,24,lt2m,1,,,,,214,SRID=EPSG:4326;POINT(85.494656 27.517659),EPSG:4326,85.49465561,27.51765915,1,,,2,B,B1,B108,,80,3,,B,B2,B207,,20,3,,,,,,,,,100,2,,26/02/2016,0,,84_37.jpg,,1,,12:26
56,2429,1,56-2429-1,C1,26/11/2016,2016,11,26,08:23,8,23,gt2m,16,1,,12,,211,SRID=EPSG:4326;POINT(85.584054 27.520057),EPSG:4326,85.5840536,27.52005703,1,,,3,O,E,E01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2_37.jpg,,1,,08:24
56,2429,2,56-2429-2,C1,26/11/2016,2016,11,26,08:27,8,27,gt2m,120,1,,12,,212,SRID=EPSG:4326;POINT(85.584640 27.520444),EPSG:4326,85.58464014,27.52044392,1,,,2,O,F,F01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,43_37.jpg,,1,,08:29
56,2429,3,56-2429-3,C2,26/11/2016,2016,11,26,08:05,8,5,lt2m,1,,,,,219,SRID=null;POINT(null null),,,,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,326_37.jpg,,1,,08:08
56,2429,4,56-2429-4,C2,26/11/2016,2016,11,26,08:40,8,40,lt2m,1,,,,,220,SRID=null;POINT(null null),,,,1,,,2,O,F,F01,,90,,,O,E,E02,,10,,,,,,,,,,100,,,null/null/null,,,366_37.jpg,,1,,08:41
